,conflict_id,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,intensity_level,cumulative_intensity,type_of_conflict,start_date,start_prec,start_date2,start_prec2,ep_end,ep_end_date,ep_end_prec,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,region,version
1947,341,Liberia,Government of Liberia,79,,LURD,509,,2,,2000,1,0,3,1980-04-12,1,2000-05-31,3,0,,,450,,,,450,4,"22,1"
1948,341,Liberia,Government of Liberia,79,,LURD,509,,2,,2001,1,0,3,1980-04-12,1,2000-05-31,3,0,,,450,,,,450,4,"22,1"
1949,341,Liberia,Government of Liberia,79,,LURD,509,,2,,2002,1,1,3,1980-04-12,1,2000-05-31,3,0,,,450,,,,450,4,"22,1"
1950,341,Liberia,Government of Liberia,79,,"LURD, MODEL","509, 510",,2,,2003,2,1,3,1980-04-12,1,2000-05-31,3,1,2003-11-21,,450,,,,450,4,"22,1"
1951,342,Spain,Government of Spain,35,,ETA,313,,1,Basque,1978,1,0,3,1968-06-07,1,1978-10-22,1,0,,,230,,,,230,1,"22,1"
1952,342,Spain,Government of Spain,35,,ETA,313,,1,Basque,1979,1,0,3,1968-06-07,1,1978-10-22,1,0,,,230,,,,230,1,"22,1"
1953,342,Spain,Government of Spain,35,,ETA,313,,1,Basque,1980,1,0,3,1968-06-07,1,1978-10-22,1,0,,,230,,,,230,1,"22,1"
1954,342,Spain,Government of Spain,35,,ETA,313,,1,Basque,1981,1,0,3,1968-06-07,1,1978-10-22,1,0,,,230,,,,230,1,"22,1"
1955,342,Spain,Government of Spain,35,,ETA,313,,1,Basque,1982,1,0,3,1968-06-07,1,1978-10-22,1,1,1982-12-29,,230,,,,230,1,"22,1"
1956,342,Spain,Government of Spain,35,,ETA,313,,1,Basque,1985,1,0,3,1968-06-07,1,1985-12-23,1,0,,,230,,,,230,1,"22,1"
1957,342,Spain,Government of Spain,35,,ETA,313,,1,Basque,1986,1,0,3,1968-06-07,1,1985-12-23,1,0,,,230,,,,230,1,"22,1"
1958,342,Spain,Government of Spain,35,,ETA,313,,1,Basque,1987,1,0,3,1968-06-07,1,1985-12-23,1,1,1987-12-31,,230,,,,230,1,"22,1"
1959,342,Spain,Government of Spain,35,,ETA,313,,1,Basque,1991,1,0,3,1968-06-07,1,1991-06-28,1,1,1991-12-13,,230,,,,230,1,"22,1"
1960,343,Tunisia,Government of Tunisia,110,,Résistance Armée Tunisienne,511,,2,,1980,1,0,3,1980-01-27,1,1980-01-28,2,1,1980-01-28,,616,,,,616,4,"22,1"
1961,343,Tunisia,Government of Tunisia,110,,AQIM,539,,2,,2013,1,0,3,1980-01-27,1,2013-10-17,1,0,,,616,,,,616,4,"22,1"
1962,343,Tunisia,Government of Tunisia,110,,AQIM,539,,2,,2014,1,0,3,1980-01-27,1,2013-10-17,1,0,,,616,,,,616,4,"22,1"
1963,343,Tunisia,Government of Tunisia,110,,"AQIM, JAK-T","539, 6359",,2,,2015,1,0,3,1980-01-27,1,2013-10-17,1,1,2015-11-15,,616,,,,616,4,"22,1"
1964,344,Gambia,Government of Gambia,71,Government of Senegal,NRC,512,,2,,1981,1,0,4,1981-07-30,1,1981-07-30,1,1,1981-08-05,,420,433,,,420,4,"22,1"
1965,345,South Africa,Government of South Africa,102,,ANC,513,,2,,1981,1,0,3,1978-02-01,1,1981-08-07,1,0,,,560,,,,560,4,"22,1"
1966,345,South Africa,Government of South Africa,102,,ANC,513,,2,,1982,1,0,3,1978-02-01,1,1981-08-07,1,0,,,560,,,,560,4,"22,1"
1967,345,South Africa,Government of South Africa,102,,ANC,513,,2,,1983,1,0,3,1978-02-01,1,1981-08-07,1,1,1983-12-31,,560,,,,560,4,"22,1"
1968,345,South Africa,Government of South Africa,102,,ANC,513,,2,,1985,1,0,3,1978-02-01,1,1985-06-26,1,0,,,560,,,,560,4,"22,1"
1969,345,South Africa,Government of South Africa,102,,ANC,513,,2,,1986,1,0,3,1978-02-01,1,1985-06-26,1,0,,,560,,,,560,4,"22,1"
1970,345,South Africa,Government of South Africa,102,,ANC,513,,2,,1987,1,0,3,1978-02-01,1,1985-06-26,1,0,,,560,,,,560,4,"22,1"
1971,345,South Africa,Government of South Africa,102,,ANC,513,,2,,1988,1,0,3,1978-02-01,1,1985-06-26,1,1,1988-12-31,,560,,,,560,4,"22,1"
1972,346,"Argentina, United Kingdom",Government of Argentina,26,,Government of United Kingdom,28,,1,Malvinas/Falkland Islands,1982,1,0,2,1982-04-02,1,1982-05-02,1,1,1982-06-14,,160,,200,,"160, 200","1, 5","22,1"
1973,347,India,Government of India,141,,PLA,314,,1,Manipur,1982,1,0,3,1979-04-26,1,1982-07-31,3,0,,,750,,,,750,3,"22,1"
1974,347,India,Government of India,141,,PLA,314,,1,Manipur,1983,1,0,3,1979-04-26,1,1982-07-31,3,0,,,750,,,,750,3,"22,1"
1975,347,India,Government of India,141,,PLA,314,,1,Manipur,1984,1,0,3,1979-04-26,1,1982-07-31,3,0,,,750,,,,750,3,"22,1"
1976,347,India,Government of India,141,,PLA,314,,1,Manipur,1985,1,0,3,1979-04-26,1,1982-07-31,3,0,,,750,,,,750,3,"22,1"
1977,347,India,Government of India,141,,PLA,314,,1,Manipur,1986,1,0,3,1979-04-26,1,1982-07-31,3,0,,,750,,,,750,3,"22,1"
1978,347,India,Government of India,141,,PLA,314,,1,Manipur,1987,1,0,3,1979-04-26,1,1982-07-31,3,0,,,750,,,,750,3,"22,1"
1979,347,India,Government of India,141,,PLA,314,,1,Manipur,1988,1,0,3,1979-04-26,1,1982-07-31,3,1,1988-12-31,,750,,,,750,3,"22,1"
1980,347,India,Government of India,141,,UNLF,315,,1,Manipur,1993,1,0,3,1979-04-26,1,1993-12-31,5,0,,,750,,,,750,3,"22,1"
1981,347,India,Government of India,141,,UNLF,315,,1,Manipur,1994,1,0,3,1979-04-26,1,1993-12-31,5,0,,,750,,,,750,3,"22,1"
1982,347,India,Government of India,141,,PLA,314,,1,Manipur,1995,1,0,3,1979-04-26,1,1993-12-31,5,0,,,750,,,,750,3,"22,1"
1983,347,India,Government of India,141,,PLA,314,,1,Manipur,1996,1,0,3,1979-04-26,1,1993-12-31,5,1,1996-12-19,,750,,,,750,3,"22,1"
1984,347,India,Government of India,141,,PLA,314,,1,Manipur,1998,1,0,3,1979-04-26,1,1998-12-31,5,0,,,750,,,,750,3,"22,1"
1985,347,India,Government of India,141,,UNLF,315,,1,Manipur,1999,1,0,3,1979-04-26,1,1998-12-31,5,0,,,750,,,,750,3,"22,1"
1986,347,India,Government of India,141,,"PLA, UNLF","314, 315",,1,Manipur,2000,1,0,3,1979-04-26,1,1998-12-31,5,1,2000-12-20,,750,,,,750,3,"22,1"
1987,347,India,Government of India,141,,UNLF,315,,1,Manipur,2003,1,0,3,1979-04-26,1,2003-07-21,1,0,,,750,,,,750,3,"22,1"
1988,347,India,Government of India,141,,"PLA, UNLF","314, 315",,1,Manipur,2004,1,0,3,1979-04-26,1,2003-07-21,1,0,,,750,,,,750,3,"22,1"
1989,347,India,Government of India,141,,UNLF,315,,1,Manipur,2005,1,0,3,1979-04-26,1,2003-07-21,1,0,,,750,,,,750,3,"22,1"
1990,347,India,Government of India,141,,"PLA, UNLF","314, 315",,1,Manipur,2006,1,0,3,1979-04-26,1,2003-07-21,1,0,,,750,,,,750,3,"22,1"
1991,347,India,Government of India,141,,UNLF,315,,1,Manipur,2007,1,0,3,1979-04-26,1,2003-07-21,1,0,,,750,,,,750,3,"22,1"
1992,347,India,Government of India,141,,"KCP, PREPAK","317, 318",,1,Manipur,2008,1,1,3,1979-04-26,1,2003-07-21,1,0,,,750,,,,750,3,"22,1"
1993,347,India,Government of India,141,,"KCP, PREPAK, UNLF","315, 317, 318",,1,Manipur,2009,1,1,3,1979-04-26,1,2003-07-21,1,1,2009-12-28,,750,,,,750,3,"22,1"
1994,348,Kenya,Government of Kenya,91,,Military faction (forces of Hezekiah Ochuka),514,,2,,1982,1,0,3,1982-08-01,1,1982-08-01,1,1,1982-08-21,,501,,,,501,4,"22,1"
1995,349,"Chad, Nigeria",Government of Chad,87,,Government of Nigeria,84,,1,Lake Chad,1983,1,0,2,1983-04-18,1,1983-04-24,1,1,1983-11-01,,483,,475,,"475, 483",4,"22,1"
1996,350,"Grenada, United States of America",Government of Grenada,9,,Government of United States of America,3,,2,,1983,1,0,2,1983-10-25,1,1983-10-25,1,1,1983-10-27,,55,,2,,"2, 55",5,"22,1"
1997,351,India,Government of India,141,,Sikh insurgents,319,,1,Punjab/Khalistan,1983,1,0,3,1981-09-20,1,1983-12-31,5,0,,,750,,,,750,3,"22,1"
1998,351,India,Government of India,141,,Sikh insurgents,319,,1,Punjab/Khalistan,1984,1,0,3,1981-09-20,1,1983-12-31,5,0,,,750,,,,750,3,"22,1"
1999,351,India,Government of India,141,,Sikh insurgents,319,,1,Punjab/Khalistan,1985,1,0,3,1981-09-20,1,1983-12-31,5,0,,,750,,,,750,3,"22,1"
2000,351,India,Government of India,141,,Sikh insurgents,319,,1,Punjab/Khalistan,1986,1,0,3,1981-09-20,1,1983-12-31,5,0,,,750,,,,750,3,"22,1"
2001,351,India,Government of India,141,,Sikh insurgents,319,,1,Punjab/Khalistan,1987,1,1,3,1981-09-20,1,1983-12-31,5,0,,,750,,,,750,3,"22,1"
2002,351,India,Government of India,141,,Sikh insurgents,319,,1,Punjab/Khalistan,1988,2,1,3,1981-09-20,1,1983-12-31,5,0,,,750,,,,750,3,"22,1"
2003,351,India,Government of India,141,,Sikh insurgents,319,,1,Punjab/Khalistan,1989,1,1,3,1981-09-20,1,1983-12-31,5,0,,,750,,,,750,3,"22,1"
2004,351,India,Government of India,141,,Sikh insurgents,319,,1,Punjab/Khalistan,1990,2,1,3,1981-09-20,1,1983-12-31,5,0,,,750,,,,750,3,"22,1"
2005,351,India,Government of India,141,,Sikh insurgents,319,,1,Punjab/Khalistan,1991,2,1,3,1981-09-20,1,1983-12-31,5,0,,,750,,,,750,3,"22,1"
2006,351,India,Government of India,141,,Sikh insurgents,319,,1,Punjab/Khalistan,1992,2,1,3,1981-09-20,1,1983-12-31,5,0,,,750,,,,750,3,"22,1"
2007,351,India,Government of India,141,,Sikh insurgents,319,,1,Punjab/Khalistan,1993,1,1,3,1981-09-20,1,1983-12-31,5,1,1993-12-24,,750,,,,750,3,"22,1"
2008,352,Sri Lanka,Government of Sri Lanka,145,,"LTTE, TELO","320, 321",,1,Eelam,1984,1,0,3,1975-07-27,1,1984-09-01,1,0,,,780,,,,780,3,"22,1"
2009,352,Sri Lanka,Government of Sri Lanka,145,,"EPRLF, LTTE, TELO","320, 321, 322",,1,Eelam,1985,1,0,3,1975-07-27,1,1984-09-01,1,0,,,780,,,,780,3,"22,1"
2010,352,Sri Lanka,Government of Sri Lanka,145,,LTTE,320,,1,Eelam,1986,1,1,3,1975-07-27,1,1984-09-01,1,0,,,780,,,,780,3,"22,1"
2011,352,Sri Lanka,Government of Sri Lanka,145,,LTTE,320,,1,Eelam,1987,2,1,3,1975-07-27,1,1984-09-01,1,0,,,780,,,,780,3,"22,1"
2012,352,Sri Lanka,Government of Sri Lanka,145,,LTTE,320,,1,Eelam,1988,1,1,3,1975-07-27,1,1984-09-01,1,0,,,780,,,,780,3,"22,1"
2013,352,Sri Lanka,Government of Sri Lanka,145,,"EPRLF, LTTE","320, 322",,1,Eelam,1989,1,1,3,1975-07-27,1,1984-09-01,1,0,,,780,,,,780,3,"22,1"
2014,352,Sri Lanka,Government of Sri Lanka,145,,LTTE,320,,1,Eelam,1990,2,1,3,1975-07-27,1,1984-09-01,1,0,,,780,,,,780,3,"22,1"
2015,352,Sri Lanka,Government of Sri Lanka,145,,LTTE,320,,1,Eelam,1991,2,1,3,1975-07-27,1,1984-09-01,1,0,,,780,,,,780,3,"22,1"
2016,352,Sri Lanka,Government of Sri Lanka,145,,LTTE,320,,1,Eelam,1992,2,1,3,1975-07-27,1,1984-09-01,1,0,,,780,,,,780,3,"22,1"
2017,352,Sri Lanka,Government of Sri Lanka,145,,LTTE,320,,1,Eelam,1993,2,1,3,1975-07-27,1,1984-09-01,1,0,,,780,,,,780,3,"22,1"
2018,352,Sri Lanka,Government of Sri Lanka,145,,LTTE,320,,1,Eelam,1994,1,1,3,1975-07-27,1,1984-09-01,1,0,,,780,,,,780,3,"22,1"
2019,352,Sri Lanka,Government of Sri Lanka,145,,LTTE,320,,1,Eelam,1995,2,1,3,1975-07-27,1,1984-09-01,1,0,,,780,,,,780,3,"22,1"
2020,352,Sri Lanka,Government of Sri Lanka,145,,LTTE,320,,1,Eelam,1996,2,1,3,1975-07-27,1,1984-09-01,1,0,,,780,,,,780,3,"22,1"
2021,352,Sri Lanka,Government of Sri Lanka,145,,LTTE,320,,1,Eelam,1997,2,1,3,1975-07-27,1,1984-09-01,1,0,,,780,,,,780,3,"22,1"
2022,352,Sri Lanka,Government of Sri Lanka,145,,LTTE,320,,1,Eelam,1998,2,1,3,1975-07-27,1,1984-09-01,1,0,,,780,,,,780,3,"22,1"
2023,352,Sri Lanka,Government of Sri Lanka,145,,LTTE,320,,1,Eelam,1999,2,1,3,1975-07-27,1,1984-09-01,1,0,,,780,,,,780,3,"22,1"
2024,352,Sri Lanka,Government of Sri Lanka,145,,LTTE,320,,1,Eelam,2000,2,1,3,1975-07-27,1,1984-09-01,1,0,,,780,,,,780,3,"22,1"
2025,352,Sri Lanka,Government of Sri Lanka,145,,LTTE,320,,1,Eelam,2001,2,1,3,1975-07-27,1,1984-09-01,1,1,2001-12-12,,780,,,,780,3,"22,1"
2026,352,Sri Lanka,Government of Sri Lanka,145,,LTTE,320,,1,Eelam,2003,1,1,3,1975-07-27,1,2003-06-14,1,1,2003-08-09,,780,,,,780,3,"22,1"
2027,352,Sri Lanka,Government of Sri Lanka,145,,LTTE,320,,1,Eelam,2005,1,1,3,1975-07-27,1,2005-12-02,1,0,,,780,,,,780,3,"22,1"
2028,352,Sri Lanka,Government of Sri Lanka,145,,LTTE,320,,1,Eelam,2006,2,1,3,1975-07-27,1,2005-12-02,1,0,,,780,,,,780,3,"22,1"
2029,352,Sri Lanka,Government of Sri Lanka,145,,LTTE,320,,1,Eelam,2007,2,1,3,1975-07-27,1,2005-12-02,1,0,,,780,,,,780,3,"22,1"
2030,352,Sri Lanka,Government of Sri Lanka,145,,LTTE,320,,1,Eelam,2008,2,1,3,1975-07-27,1,2005-12-02,1,0,,,780,,,,780,3,"22,1"
2031,352,Sri Lanka,Government of Sri Lanka,145,,LTTE,320,,1,Eelam,2009,2,1,3,1975-07-27,1,2005-12-02,1,1,2009-07-04,,780,,,,780,3,"22,1"
2032,353,Cameroon,Government of Cameroon,83,Government of France,UPC,564,,2,,1960,2,1,4,1960-01-31,4,1960-01-31,4,0,,,471,220,,,471,4,"22,1"
2033,353,Cameroon,Government of Cameroon,83,,UPC,564,,2,,1961,1,1,3,1960-01-31,4,1960-01-31,4,1,1961-12-31,,471,,,,471,4,"22,1"
2034,353,Cameroon,Government of Cameroon,83,,Military faction (forces of Ibrahim Saleh),515,,2,,1984,1,1,3,1960-01-31,4,1984-04-06,1,1,1984-04-09,,471,,,,471,4,"22,1"
2035,353,Cameroon,Government of Cameroon,83,Government of Chad,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1051,,2,,2015,1,1,4,1960-01-31,4,2015-01-12,1,0,,,471,483,,,471,4,"22,1"
2036,353,Cameroon,Government of Cameroon,83,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1051,,2,,2016,1,1,3,1960-01-31,4,2015-01-12,1,0,,,471,,,,471,4,"22,1"
2037,353,Cameroon,Government of Cameroon,83,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1051,,2,,2017,1,1,3,1960-01-31,4,2015-01-12,1,1,2017-12-03,,471,,,,471,4,"22,1"
2038,353,Cameroon,Government of Cameroon,83,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1051,,2,,2020,1,1,3,1960-01-31,4,2020-09-29,1,1,2020-12-16,,471,,,,471,4,"22,1"
2039,354,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,1984,1,0,3,1983-05-01,1,1984-08-15,1,0,,,640,,,,640,2,"22,1"
2040,354,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,1985,1,0,3,1983-05-01,1,1984-08-15,1,0,,,640,,,,640,2,"22,1"
2041,354,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,1986,1,0,3,1983-05-01,1,1984-08-15,1,0,,,640,,,,640,2,"22,1"
2042,354,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,1987,1,1,3,1983-05-01,1,1984-08-15,1,0,,,640,,,,640,2,"22,1"
2043,354,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,1988,1,1,3,1983-05-01,1,1984-08-15,1,0,,,640,,,,640,2,"22,1"
2044,354,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,1989,1,1,3,1983-05-01,1,1984-08-15,1,0,,,640,,,,640,2,"22,1"
2045,354,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,1990,1,1,3,1983-05-01,1,1984-08-15,1,0,,,640,,,,640,2,"22,1"
2046,354,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,1991,1,1,3,1983-05-01,1,1984-08-15,1,0,,,640,,,,640,2,"22,1"
2047,354,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,1992,2,1,3,1983-05-01,1,1984-08-15,1,0,,,640,,,,640,2,"22,1"
2048,354,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,1993,2,1,3,1983-05-01,1,1984-08-15,1,0,,,640,,,,640,2,"22,1"
2049,354,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,1994,2,1,3,1983-05-01,1,1984-08-15,1,0,,,640,,,,640,2,"22,1"
2050,354,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,1995,2,1,3,1983-05-01,1,1984-08-15,1,0,,,640,,,,640,2,"22,1"
2051,354,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,1996,2,1,3,1983-05-01,1,1984-08-15,1,0,,,640,,,,640,2,"22,1"
2052,354,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,1997,2,1,3,1983-05-01,1,1984-08-15,1,0,,,640,,,,640,2,"22,1"
2053,354,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,1998,2,1,3,1983-05-01,1,1984-08-15,1,0,,,640,,,,640,2,"22,1"
2054,354,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,1999,2,1,3,1983-05-01,1,1984-08-15,1,0,,,640,,,,640,2,"22,1"
2055,354,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2000,1,1,3,1983-05-01,1,1984-08-15,1,0,,,640,,,,640,2,"22,1"
2056,354,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2001,1,1,3,1983-05-01,1,1984-08-15,1,0,,,640,,,,640,2,"22,1"
2057,354,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2002,1,1,3,1983-05-01,1,1984-08-15,1,0,,,640,,,,640,2,"22,1"
2058,354,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2003,1,1,3,1983-05-01,1,1984-08-15,1,0,,,640,,,,640,2,"22,1"
2059,354,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2004,1,1,3,1983-05-01,1,1984-08-15,1,0,,,640,,,,640,2,"22,1"
2060,354,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2005,1,1,3,1983-05-01,1,1984-08-15,1,0,,,640,,,,640,2,"22,1"
2061,354,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2006,1,1,3,1983-05-01,1,1984-08-15,1,0,,,640,,,,640,2,"22,1"
2062,354,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2007,1,1,3,1983-05-01,1,1984-08-15,1,0,,,640,,,,640,2,"22,1"
2063,354,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2008,1,1,3,1983-05-01,1,1984-08-15,1,0,,,640,,,,640,2,"22,1"
2064,354,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2009,1,1,3,1983-05-01,1,1984-08-15,1,0,,,640,,,,640,2,"22,1"
2065,354,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2010,1,1,3,1983-05-01,1,1984-08-15,1,0,,,640,,,,640,2,"22,1"
2066,354,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2011,1,1,3,1983-05-01,1,1984-08-15,1,0,,,640,,,,640,2,"22,1"
2067,354,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2012,1,1,3,1983-05-01,1,1984-08-15,1,0,,,640,,,,640,2,"22,1"
2068,354,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2013,1,1,3,1983-05-01,1,1984-08-15,1,1,2013-03-12,,640,,,,640,2,"22,1"
2069,354,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2015,1,1,3,1983-05-01,1,2015-07-30,1,0,,,640,,,,640,2,"22,1"
2070,354,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2016,2,1,3,1983-05-01,1,2015-07-30,1,0,,,640,,,,640,2,"22,1"
2071,354,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2017,1,1,3,1983-05-01,1,2015-07-30,1,0,,,640,,,,640,2,"22,1"
2072,354,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2018,1,1,3,1983-05-01,1,2015-07-30,1,0,,,640,,,,640,2,"22,1"
2073,354,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2019,1,1,3,1983-05-01,1,2015-07-30,1,0,,,640,,,,640,2,"22,1"
2074,354,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2020,1,1,3,1983-05-01,1,2015-07-30,1,0,,,640,,,,640,2,"22,1"
2075,354,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2021,1,1,3,1983-05-01,1,2015-07-30,1,0,,,640,,,,640,2,"22,1"
2076,355,"Burkina Faso, Mali",Government of Burkina Faso,78,,Government of Mali,72,,1,Agacher Strip,1985,1,0,2,1985-12-25,1,1985-12-26,2,1,1985-12-31,,439,,432,,"432, 439",4,"22,1"
2077,356,"Laos, Thailand",Government of Laos,149,,Government of Thailand,147,,1,Common Border,1986,1,0,2,1982-06-16,1,1986-12-31,5,0,,,812,,800,,"800, 812",3,"22,1"
2078,356,"Laos, Thailand",Government of Laos,149,,Government of Thailand,147,,1,Common Border,1987,1,0,2,1982-06-16,1,1986-12-31,5,0,,,812,,800,,"800, 812",3,"22,1"
2079,356,"Laos, Thailand",Government of Laos,149,,Government of Thailand,147,,1,Common Border,1988,1,0,2,1982-06-16,1,1986-12-31,5,1,1988-02-17,,812,,800,,"800, 812",3,"22,1"
2080,357,Suriname,Government of Suriname,19,,SLA,760,,2,,1987,1,0,3,1986-08-21,1,1987-10-12,1,1,1987-12-31,,115,,,,115,5,"22,1"
2081,358,Togo,Government of Togo,82,,MTD,516,,2,,1986,1,0,3,1986-09-23,2,1986-09-23,2,1,1986-09-24,,461,,,,461,4,"22,1"
2082,359,South Yemen,Government of South Yemen,124,,YSP - AFI,324,,2,,1986,2,1,3,1986-01-13,1,1986-01-13,1,1,1986-01-20,,680,,,,680,2,"22,1"
2083,360,Burkina Faso,Government of Burkina Faso,78,,Popular Front,517,,2,,1987,1,0,3,1987-10-15,1,1987-10-15,1,1,1987-10-15,,439,,,,439,4,"22,1"
2084,360,Burkina Faso,Government of Burkina Faso,78,Government of Mali,JNIM,6716,,2,,2018,1,0,4,1987-10-15,1,2018-05-22,1,0,,,439,432,,,439,4,"22,1"
2085,360,Burkina Faso,Government of Burkina Faso,78,Government of France,JNIM,6716,,2,,2019,1,0,4,1987-10-15,1,2018-05-22,1,0,,,439,220,,,439,4,"22,1"
2086,360,Burkina Faso,Government of Burkina Faso,78,Government of France,JNIM,6716,,2,,2020,1,0,4,1987-10-15,1,2018-05-22,1,0,,,439,220,,,439,4,"22,1"
2087,360,Burkina Faso,Government of Burkina Faso,78,"Government of Chad, Government of France, Government of Ghana, Government of Ivory Coast, Government of Niger, Government of Togo",JNIM,6716,,2,,2021,1,1,4,1987-10-15,1,2018-05-22,1,0,,,439,"220, 436, 437, 452, 461, 483",,,439,4,"22,1"
2088,361,"Chad, Libya",Government of Chad,87,,Government of Libya,111,,1,Aozou strip,1987,2,1,2,1987-08-08,1,1987-08-08,1,1,1987-09-12,,483,,620,,"483, 620",4,"22,1"
2089,362,Comoros,Government of Comoros,107,,Presidential guard,518,,2,,1989,1,0,3,1989-11-27,2,1989-11-29,1,1,1989-11-29,,581,,,,581,4,"22,1"
2090,363,Ethiopia,Government of Ethiopia,97,,ALF,519,,1,Afar,1975,1,0,3,1975-06-30,3,1975-06-30,3,0,,,530,,,,530,4,"22,1"
2091,363,Ethiopia,Government of Ethiopia,97,,ALF,519,,1,Afar,1976,1,0,3,1975-06-30,3,1975-06-30,3,1,1976-12-31,,530,,,,530,4,"22,1"
2092,363,Ethiopia,Government of Ethiopia,97,,ARDUF,520,,1,Afar,1996,1,0,3,1975-06-30,3,1996-12-31,5,1,1996-12-31,,530,,,,530,4,"22,1"
2093,364,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1990,1,0,3,1984-02-06,1,1990-02-12,3,0,,,750,,,,750,3,"22,1"
2094,364,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1991,1,0,3,1984-02-06,1,1990-02-12,3,0,,,750,,,,750,3,"22,1"
2095,364,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1992,1,1,3,1984-02-06,1,1990-02-12,3,0,,,750,,,,750,3,"22,1"
2096,364,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1993,1,1,3,1984-02-06,1,1990-02-12,3,0,,,750,,,,750,3,"22,1"
2097,364,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1994,1,1,3,1984-02-06,1,1990-02-12,3,0,,,750,,,,750,3,"22,1"
2098,364,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1995,1,1,3,1984-02-06,1,1990-02-12,3,0,,,750,,,,750,3,"22,1"
2099,364,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1996,1,1,3,1984-02-06,1,1990-02-12,3,0,,,750,,,,750,3,"22,1"
2100,364,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1997,1,1,3,1984-02-06,1,1990-02-12,3,0,,,750,,,,750,3,"22,1"
2101,364,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1998,1,1,3,1984-02-06,1,1990-02-12,3,0,,,750,,,,750,3,"22,1"
2102,364,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1999,1,1,3,1984-02-06,1,1990-02-12,3,0,,,750,,,,750,3,"22,1"
2103,364,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,2000,2,1,3,1984-02-06,1,1990-02-12,3,0,,,750,,,,750,3,"22,1"
2104,364,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,2001,1,1,3,1984-02-06,1,1990-02-12,3,0,,,750,,,,750,3,"22,1"
2105,364,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,2002,2,1,3,1984-02-06,1,1990-02-12,3,0,,,750,,,,750,3,"22,1"
2106,364,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,2003,2,1,3,1984-02-06,1,1990-02-12,3,0,,,750,,,,750,3,"22,1"
